1.041445202634488476e+00,1.135562061211928819e+00,1.156769028695824320e+00,1.127436913799298335e+00,1.104953036320094562e+00,1.140679792306691587e+00,1.128899354594701698e+00,1.148660254059520103e+00,1.111657431309352795e+00,9.776854714719044326e-01,8.984707691216571313e-01,6.034884245576391804e-01,9.985701599701179987e-01,7.382492546175700721e-01,5.948209749530773971e-01,7.237459987701497788e-01,5.820363226372295973e-01,7.124354297944600622e-01,1.074749217070036567e+00,7.125039353694015976e-01
1.135562061211928819e+00,1.059364629006914971e+00,1.091650182148602211e+00,1.131689465022846175e+00,1.122335870794570312e+00,1.061367880756203252e+00,1.013153672699582897e+00,1.078143011107594251e+00,1.048318091555097809e+00,7.939347905090133883e-01,5.802080335109883746e-01,3.890318801953605576e-01,6.674090905987654088e-01,4.213825309980698819e-01,3.948215588187294900e-01,3.182484229622409289e-01,3.228747515913338306e-01,3.822134836355436938e-01,8.524825918927970703e-01,3.782796433580122852e-01
1.156769028695824320e+00,1.091650182148602211e+00,1.050861565047705115e+00,1.168503927411458365e+00,1.108256475778987005e+00,1.098562918512202113e+00,1.086885856102616232e+00,1.148220305135631225e+00,1.104548122052554815e+00,9.069119148934888797e-01,8.439191569495813061e-01,4.971112887909966971e-01,1.027337170128865385e+00,6.919344425893783068e-01,6.236915520628426579e-01,5.461291642668215651e-01,5.157035901997398808e-01,6.592334908920214342e-01,1.087665598320149751e+00,6.535702122439244199e-01
1.127436913799298335e+00,1.131689465022846175e+00,1.168503927411458365e+00,1.109676523549548710e+00,1.128084593213191100e+00,1.127047336162955826e+00,1.136127302299684727e+00,1.077833013140954588e+00,1.092068732646112483e+00,8.292886033069137852e-01,5.238747979386471076e-01,3.789466540476533751e-01,6.557208097446607376e-01,4.719845252498007793e-01,4.442467257151814786e-01,4.939132667899173712e-01,2.978486901250773089e-01,3.702919834412932709e-01,7.869172261269467006e-01,3.785104854646723083e-01
1.104953036320094562e+00,1.122335870794570312e+00,1.108256475778987005e+00,1.128084593213191100e+00,1.104170577060855862e+00,1.117910287843483674e+00,1.085151030689362806e+00,1.114940567902005020e+00,1.071031228737032270e+00,7.373573499890346827e-01,4.952717602696206090e-01,3.513945469515415976e-01,6.065102942379233530e-01,3.661293841457194387e-01,3.728233542368065701e-01,3.256643429301613324e-01,2.366463901732461517e-01,3.095073770114118994e-01,8.022898994485863078e-01,3.544966175215523152e-01
1.140679792306691587e+00,1.061367880756203252e+00,1.098562918512202113e+00,1.127047336162955826e+00,1.117910287843483674e+00,1.104924287849383902e+00,1.100977923428018812e+00,1.079311126374071339e+00,9.899464560028409243e-01,7.623181498974737069e-01,4.968532546862470256e-01,3.614725558510492598e-01,5.401590041225978744e-01,3.095516667391583487e-01,3.150143147528201015e-01,3.048829449499614319e-01,2.914259294999873018e-01,3.166274837704347034e-01,6.726476865502627467e-01,2.836429798357257837e-01
1.128899354594701698e+00,1.013153672699582897e+00,1.086885856102616232e+00,1.136127302299684727e+00,1.085151030689362806e+00,1.100977923428018812e+00,1.092963110914401348e+00,1.151161927231011850e+00,1.001711855328531353e+00,7.504440304254125227e-01,4.330225535992129893e-01,3.416066035200416851e-01,5.604937810388895825e-01,2.992942639763981894e-01,2.992033315894632728e-01,3.424596386163844541e-01,2.561528486990150566e-01,3.423372624811980014e-01,7.300054354186630290e-01,2.972928504792194393e-01
1.148660254059520103e+00,1.078143011107594251e+00,1.148220305135631225e+00,1.077833013140954588e+00,1.114940567902005020e+00,1.079311126374071339e+00,1.151161927231011850e+00,1.133116203602091865e+00,1.052464623503508445e+00,7.993277424890266047e-01,5.220936484458236215e-01,3.746670424395073806e-01,5.237744905202289525e-01,2.851220034057708741e-01,3.624928654428196118e-01,3.708186760900614165e-01,2.833199402950528079e-01,3.256334498728852278e-01,7.658733085109638017e-01,2.941921113058520443e-01
1.111657431309352795e+00,1.048318091555097809e+00,1.104548122052554815e+00,1.092068732646112483e+00,1.071031228737032270e+00,9.899464560028409243e-01,1.001711855328531353e+00,1.052464623503508445e+00,1.075695594505467589e+00,8.822904203104977583e-01,6.557026018273893753e-01,4.029060750432589821e-01,6.437865818832436693e-01,3.711310952397865459e-01,3.557280539729342772e-01,3.866177036929945854e-01,3.005379328684590345e-01,4.217345539700386170e-01,8.730039725972350562e-01,3.507411210329397511e-01
9.776854714719044326e-01,7.939347905090133883e-01,9.069119148934888797e-01,8.292886033069137852e-01,7.373573499890346827e-01,7.623181498974737069e-01,7.504440304254125227e-01,7.993277424890266047e-01,8.822904203104977583e-01,1.048902525829372268e+00,6.903174203509758744e-01,3.457772280719904612e-01,5.128711792788011037e-01,2.886281145851331553e-01,2.850366092407420893e-01,3.089430770578913688e-01,2.452484076338095342e-01,2.914603292696306136e-01,6.875875350052037538e-01,2.717302200519498556e-01
