2.940269999999999819e-04,2.759225000000000132e-04,2.805840000000000092e-04,2.272154999999999932e-04,1.953970000000000132e-04,1.888644999999999940e-04,1.749844999999999981e-04,1.695520000000000057e-04,1.696729999999999864e-04,7.670100000000000984e-05,1.098609999999999973e-04,3.393677500000000171e-05,1.193425000000000047e-04,5.484307500000000176e-05,1.021439999999999897e-04,5.952979999999999372e-05,2.315295000000000336e-05,2.275385000000000238e-05,3.511324999999999792e-05,2.199544999999999962e-05
2.759225000000000132e-04,2.776629999999999875e-04,2.546264999999999922e-04,1.934754999999999808e-04,1.730395000000000023e-04,1.726949999999999991e-04,1.538950000000000029e-04,1.655034999999999850e-04,1.332115000000000035e-04,5.035859999999999588e-05,3.767325000000000052e-05,2.647095000000000107e-05,4.794369999999999974e-05,2.892664999999999858e-05,7.871814999999999780e-05,4.169240000000000082e-05,2.331445000000000173e-05,2.338400000000000176e-05,2.940300000000000292e-05,nan
2.805840000000000092e-04,2.546264999999999922e-04,2.912509999999999665e-04,2.055354999999999975e-04,1.830629999999999920e-04,1.837120000000000192e-04,1.721890000000000280e-04,1.768445000000000108e-04,1.410254999999999799e-04,6.158604999999999288e-05,5.664320000000000005e-05,3.344164999999999855e-05,1.015859999999999994e-04,4.314150000000000699e-05,8.890575000000000170e-05,5.847065000000000574e-05,2.549162500000000007e-05,2.138510000000000299e-05,3.964284999999999603e-05,1.856959999999999920e-05
2.272154999999999932e-04,1.934754999999999808e-04,2.055354999999999975e-04,2.755950000000000066e-04,1.774009999999999910e-04,1.883879999999999995e-04,1.648559999999999815e-04,1.651284999999999895e-04,1.176579999999999906e-04,5.409925000000000215e-05,3.833317499999999912e-05,2.831070000000000323e-05,4.101979999999999646e-05,2.618677499999999967e-05,9.403245000000000125e-05,2.861925000000000216e-05,2.301534999999999979e-05,2.178565000000000037e-05,3.685020000000000168e-05,2.620110000000000229e-05
1.953970000000000132e-04,1.730395000000000023e-04,1.830629999999999920e-04,1.774009999999999910e-04,2.709424999999999898e-04,1.860154999999999947e-04,1.688624999999999913e-04,1.605660000000000073e-04,1.228335000000000158e-04,4.656595000000000433e-05,2.579817500000000140e-05,3.001730000000000142e-05,3.666389999999999298e-05,2.565215000000000138e-05,6.687580000000000098e-05,3.519064999999999823e-05,nan,nan,3.049340000000000183e-05,nan
1.888644999999999940e-04,1.726949999999999991e-04,1.837120000000000192e-04,1.883879999999999995e-04,1.860154999999999947e-04,2.490645000000000207e-04,1.632545000000000003e-04,1.630989999999999914e-04,1.155999999999999910e-04,4.463550000000000319e-05,3.213629999999999926e-05,2.279360000000000145e-05,3.499534999999999690e-05,2.897794999999999925e-05,3.978974999999999965e-05,2.566889999999999745e-05,nan,nan,3.228297500000000070e-05,nan
1.749844999999999981e-04,1.538950000000000029e-04,1.721890000000000280e-04,1.648559999999999815e-04,1.688624999999999913e-04,1.632545000000000003e-04,2.515490000000000000e-04,1.682790000000000197e-04,1.043229999999999971e-04,4.302669999999999921e-05,2.954909999999999801e-05,2.774189999999999946e-05,3.718219999999999783e-05,2.164244999999999808e-05,3.470639999999999690e-05,2.896739999999999984e-05,1.851280000000000002e-05,nan,3.289757499999999986e-05,nan
1.695520000000000057e-04,1.655034999999999850e-04,1.768445000000000108e-04,1.651284999999999895e-04,1.605660000000000073e-04,1.630989999999999914e-04,1.682790000000000197e-04,2.289249999999999944e-04,1.299469999999999944e-04,4.815819999999999574e-05,3.016635000000000299e-05,2.659347500000000037e-05,2.686969999999999788e-05,2.317587499999999772e-05,3.229210000000000207e-05,2.769270000000000000e-05,nan,nan,3.354567500000000472e-05,nan
1.696729999999999864e-04,1.332115000000000035e-04,1.410254999999999799e-04,1.176579999999999906e-04,1.228335000000000158e-04,1.155999999999999910e-04,1.043229999999999971e-04,1.299469999999999944e-04,2.618240000000000194e-04,4.868324999999999844e-05,3.169485000000000368e-05,2.571939999999999977e-05,3.573480000000000216e-05,3.161864999999999923e-05,4.844920000000000362e-05,6.222439999999999330e-05,nan,nan,3.124804999999999976e-05,nan
7.670100000000000984e-05,5.035859999999999588e-05,6.158604999999999288e-05,5.409925000000000215e-05,4.656595000000000433e-05,4.463550000000000319e-05,4.302669999999999921e-05,4.815819999999999574e-05,4.868324999999999844e-05,1.811359999999999815e-04,2.549550000000000010e-05,nan,2.340139999999999926e-05,2.186389999999999916e-05,2.447704999999999971e-05,nan,nan,nan,2.996420000000000019e-05,nan
