1.041362791211742245e+00,1.123051231325916000e+00,1.168262236082248107e+00,1.123637924973766689e+00,1.118143353595673073e+00,1.139056777216763017e+00,1.122986102213958448e+00,1.154362752957404537e+00,1.101185958358289030e+00,9.901716547138611491e-01,9.869782058591711760e-01,7.272447650238851313e-01,9.303034097886604403e-01,7.855197713684308747e-01,6.980302850926047853e-01,8.439826241338070911e-01,6.832037945936844103e-01,7.609442750006957246e-01,1.074649947097921387e+00,7.130853069870727312e-01
1.123051231325916000e+00,1.051202351185901218e+00,1.085205672749632200e+00,1.129965213716822792e+00,1.122639773520059725e+00,1.040175495912329717e+00,1.006905806101252132e+00,1.087448061795862619e+00,1.029642378215819498e+00,8.004701218768262017e-01,6.122604505928679330e-01,4.497463508438683810e-01,7.300907758056409680e-01,5.694653304848528164e-01,5.494144155729481227e-01,4.247471476796496614e-01,3.562276195773831367e-01,5.015735775598283430e-01,8.838145489527621246e-01,4.520553004190280832e-01
1.168262236082248107e+00,1.085205672749632200e+00,1.032896759544559950e+00,1.157217045160351399e+00,1.109848770919913630e+00,1.097365080969860740e+00,1.079874627581253632e+00,1.149835497339995571e+00,1.096000817835524055e+00,9.197174219076547086e-01,8.057662602724524614e-01,5.540563116225206697e-01,1.053747853047532379e+00,7.658336892041583965e-01,7.105473367244747873e-01,7.024513492730641850e-01,2.339013276767034077e-01,7.248838380818157789e-01,1.070351243631987748e+00,6.926228599694845833e-01
1.123637924973766689e+00,1.129965213716822792e+00,1.157217045160351399e+00,1.100311807343312021e+00,1.145549880436451007e+00,1.131192935885014572e+00,1.142917459481579412e+00,1.105766270212628521e+00,1.072387144564412642e+00,8.743429481364698441e-01,5.901821106459550492e-01,4.214910155068242181e-01,7.154924878548621914e-01,5.350277809124206474e-01,7.647245603015462301e-01,5.311543793246928935e-01,4.025827526492473107e-01,4.500446906773027389e-01,8.280390104748718283e-01,4.028471219483046317e-01
1.118143353595673073e+00,1.122639773520059725e+00,1.109848770919913630e+00,1.145549880436451007e+00,1.102397693148404301e+00,1.101365364062804941e+00,1.094733848225544426e+00,1.115493672488067967e+00,1.071939416102286158e+00,7.318423462824924508e-01,6.310590471944763635e-01,3.972990674990932725e-01,7.152138403555082791e-01,4.065215309662851828e-01,6.118125481543759125e-01,3.854141409628433212e-01,2.357737411902930402e-01,3.497937841201860243e-01,7.984038596201769034e-01,3.779817295652960207e-01
1.139056777216763017e+00,1.040175495912329717e+00,1.097365080969860740e+00,1.131192935885014572e+00,1.101365364062804941e+00,1.097521014555550956e+00,1.083507944165435832e+00,1.079745237448552997e+00,9.958895821084284838e-01,7.599819617929284288e-01,5.188702514164570401e-01,3.739358879724433704e-01,5.824940512313655505e-01,4.203069706849744125e-01,6.013582050834803683e-01,3.967894869934264213e-01,8.040005525105055340e-02,3.295348511224674981e-01,7.530896431654074963e-01,2.824122317134353799e-01
1.122986102213958448e+00,1.006905806101252132e+00,1.079874627581253632e+00,1.142917459481579412e+00,1.094733848225544426e+00,1.083507944165435832e+00,1.073634161874224224e+00,1.164422165106999252e+00,9.940505834438220223e-01,7.571770632457187622e-01,4.602095756247311931e-01,3.655832744036297544e-01,5.901436964192994239e-01,3.957457186669310345e-01,6.307462706242992212e-01,4.257995306716499950e-01,2.768195331959593664e-01,3.921140758749924737e-01,7.607924780653052554e-01,3.309651904129169986e-01
1.154362752957404537e+00,1.087448061795862619e+00,1.149835497339995571e+00,1.105766270212628521e+00,1.115493672488067967e+00,1.079745237448552997e+00,1.164422165106999252e+00,1.114661073245241996e+00,1.043875381998672136e+00,7.845698573456614255e-01,5.485487437144211942e-01,3.577399376758507721e-01,5.650018204984567083e-01,3.424200098395784320e-01,6.311267167167752268e-01,5.312974235189644734e-01,2.870048918674966698e-01,3.491175715061226592e-01,7.627253914354734654e-01,2.957905358045801458e-01
1.101185958358289030e+00,1.029642378215819498e+00,1.096000817835524055e+00,1.072387144564412642e+00,1.071939416102286158e+00,9.958895821084284838e-01,9.940505834438220223e-01,1.043875381998672136e+00,1.067465029495455520e+00,8.839470568034056841e-01,6.613651120516885751e-01,4.336401180222412277e-01,6.594286333391961019e-01,5.349231453640600487e-01,5.922970498971081854e-01,4.613921963014602778e-01,3.137386813064478863e-01,4.462887873916581150e-01,8.867273952426987238e-01,3.659084929479338721e-01
9.901716547138611491e-01,8.004701218768262017e-01,9.197174219076547086e-01,8.743429481364698441e-01,7.318423462824924508e-01,7.599819617929284288e-01,7.571770632457187622e-01,7.845698573456614255e-01,8.839470568034056841e-01,1.048016932474994167e+00,7.351752677776919320e-01,3.469901029541085369e-01,5.864995272079025490e-01,3.818795005281949706e-01,5.567965638204587231e-01,3.645687762236943241e-01,2.437498260951021511e-01,3.006002754300724500e-01,7.702777034230038344e-01,2.888021206806583030e-01
