2.357987966319439587e-04,2.340432965750978899e-04,2.280384830551043405e-04,2.254277515209369206e-04,2.224754070473214406e-04,2.186666561585789786e-04,2.165672403629702249e-04,1.925220374987994326e-04,1.550092181699462535e-04,1.118666085885337646e-04,8.493621287741224591e-05,5.101116061418359108e-05,7.501606887981454607e-05,4.087637052065748336e-05,4.922808566972584719e-05,3.276266330549291805e-05,2.166417258769175552e-05,2.288228511511242983e-05,5.286763619027615342e-05,1.938401763671339514e-05
2.340432965750978899e-04,2.352344482018795999e-04,2.265708721441741212e-04,2.227498172698832838e-04,2.191259120916876318e-04,2.153509344343497792e-04,2.134803487578251324e-04,1.896212715673045116e-04,1.533819740068005752e-04,1.108659938349439232e-04,8.431438876715051768e-05,5.070456291064300578e-05,7.463388240461742151e-05,4.069763711762875558e-05,4.903083869478528918e-05,3.264748430386202278e-05,2.159803959633849871e-05,2.281461970057442720e-05,5.271318028442940890e-05,1.933121437424274136e-05
2.280384830551043405e-04,2.265708721441741212e-04,2.350956281239747602e-04,2.221154844490506419e-04,2.183232541015061700e-04,2.145531577629715002e-04,2.127341437740130534e-04,1.889192112724612889e-04,1.529841159470342251e-04,1.106201266848758546e-04,8.416104514637263892e-05,5.062874199587801260e-05,7.453931911009048321e-05,4.065332576847359680e-05,4.898192308556703351e-05,3.261888848047519827e-05,2.158160541260753005e-05,2.279779785647922363e-05,5.267481791458778796e-05,1.931807268689803532e-05
2.254277515209369206e-04,2.227498172698832838e-04,2.221154844490506419e-04,2.350379994842520688e-04,2.180138937061452226e-04,2.142425795123597708e-04,2.124420596360845329e-04,1.886390607784470751e-04,1.528148815196427404e-04,1.105113405001110165e-04,8.409164880672442908e-05,5.059370611411303034e-05,7.449609708780213931e-05,4.063271773255628310e-05,4.895926858136274702e-05,3.260553709643545253e-05,2.157388643699388787e-05,2.278989119351526691e-05,5.265702043461346806e-05,1.931185668072760988e-05
2.224754070473214406e-04,2.191259120916876318e-04,2.183232541015061700e-04,2.180138937061452226e-04,2.339504738022044148e-04,2.083314102338624726e-04,2.068671621977445575e-04,1.833711273703350262e-04,1.497362047715845672e-04,1.085778018289713980e-04,8.287207314219809725e-05,4.998513761172131077e-05,7.373680089193778418e-05,4.027450213524720845e-05,4.856366909287723629e-05,3.237340781259517267e-05,2.144008113895084182e-05,2.265277090404915978e-05,5.234545254115499538e-05,1.920435346429742043e-05
2.186666561585789786e-04,2.153509344343497792e-04,2.145531577629715002e-04,2.142425795123597708e-04,2.083314102338624726e-04,2.298943065160872698e-04,1.884575399180933900e-04,1.660361652037663238e-04,1.390772978432308561e-04,1.017483449255359709e-04,7.848132753607565037e-05,4.776650602584845101e-05,7.092798157160725933e-05,3.893993372882943840e-05,4.707972562625914003e-05,3.149767065683106834e-05,2.093262930784112047e-05,2.213062720445541862e-05,5.115803263574545881e-05,1.879199314615339697e-05
2.165672403629702249e-04,2.134803487578251324e-04,2.127341437740130534e-04,2.124420596360845329e-04,2.068671621977445575e-04,1.884575399180933900e-04,2.268642642665253718e-04,1.549022061608795481e-04,1.319118493921562650e-04,9.709169812454670676e-05,7.543218109849963245e-05,4.620969160262607735e-05,6.891145919426994767e-05,3.797759244360866284e-05,4.599830762742629511e-05,3.085603277088282679e-05,2.055880960316897862e-05,2.174390212681574585e-05,5.027407487151429587e-05,1.848407109459353816e-05
1.925220374987994326e-04,1.896212715673045116e-04,1.889192112724612889e-04,1.886390607784470751e-04,1.833711273703350262e-04,1.660361652037663238e-04,1.549022061608795481e-04,2.022090100997396360e-04,9.102135235723312094e-05,6.965677271345363259e-05,5.658288704826421625e-05,3.633091537396973786e-05,5.511586455739306007e-05,3.133061448763070080e-05,3.824786737813616838e-05,2.618230762633187635e-05,1.778855918592249754e-05,1.882248512704713965e-05,4.344071782972761572e-05,1.609167060247933796e-05
1.550092181699462535e-04,1.533819740068005752e-04,1.529841159470342251e-04,1.528148815196427404e-04,1.497362047715845672e-04,1.390772978432308561e-04,1.319118493921562650e-04,9.102135235723312094e-05,1.603535002890851303e-04,4.463610576129946881e-05,3.789170425315068987e-05,2.604978230152903485e-05,3.866043392346804538e-05,2.323322434187965712e-05,2.809629508055966069e-05,1.984563678606762247e-05,1.389065548378852015e-05,1.453818636704562478e-05,3.291891426586983805e-05,1.235267626084707972e-05
1.118666085885337646e-04,1.108659938349439232e-04,1.106201266848758546e-04,1.105113405001110165e-04,1.085778018289713980e-04,1.017483449255359709e-04,9.709169812454670676e-05,6.965677271345363259e-05,4.463610576129946881e-05,1.151360861261927832e-04,2.627425075445449250e-05,1.939844633033522577e-05,2.663998718165345276e-05,1.719850919926633657e-05,1.996749210544885577e-05,1.458694743732688279e-05,1.052496620967245412e-05,1.066500764142414713e-05,2.285295655034112359e-05,8.712513065204295323e-06
